review_id,product_id,review,rating
R78910,138347,"Really nice kurti.Cloth is comfortable, looks fancy and fashionable.I am happy with the product.",5
R16029,138347,Lovely 😍️,5
R10862,138347,This Product is good ...i really like it...😍,4
R35315,138347,Awesome metrial,5
R24228,138347,Too good 🤩,5
R28516,138347,Beautiful 🤘,4
R64632,138347,Very nice 👌,4
R97144,138347,Beautiful ❤️ loving it,5
R21671,138347,It's fantastic stuff is also very good material I love it ❤ this size small,4
R77416,138347,Very very nice dress   love it❤️👌👌❤️,5
R26843,138347,Very beautiful ❤️,5
R61889,138347,Good products,5
R17175,138347,Amazing 😍😍,5
R82848,138347,Nice kurti,5
R87347,138347,Best kurti ever go for it amazing kurti look like classy I loved it very well❤️❤️,5
R26266,138347,Wonderfull,5
R26195,138347,Awsm product❤❤❤❤I'm so...Happy🤗🤗🤗🤗,5
R29737,138347,Good fitting and fabulous fabric,4
R43148,138347,"Nic dress,good fitting 🥰...",4
R28960,138347,Highly recommended,5
R38105,138347,Very good,5
R16968,138347,Nice kurti 👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼I just love it,5
R34661,138347,Nice dress 👌,4
R90021,138347,Nice comfortable dress,5
R59553,138347,Nice .  Fabric is very good Comfortable Go for it,5
R16458,138347,Very nice,4
R63283,138347,Really beautiful,5
R43322,138347,Most  amazing product,5
R37207,138347,Osm kurti,5
R42071,138347,Awesome looks 🥰🥰🥰NYC fabric quality  go for it 👍🤩🤩🤩🤩,5
R31801,138347,Very comfortable and very nice 😊,5
R35951,138347,It's good 👍,3
R49010,138347,I love this 😍,4
R56732,138347,So lovely,5
R67931,138347,Osm kurti...,5
R11700,138347,Very nice product quality superb 🥰🥰🥰🥰,5
R91722,138347,"Beautiful dress at this price,, go for it ...",4
R13329,138347,Very nice 😍😍😍,5
R34648,138347,Superb dress like it.,5
R56097,138347,Nice kurti,5
R86227,138347,Sprrr... I loved it.,5
R93779,138347,Good 💖,4
R52892,138347,Love this dress,5
R76255,138347,"Very nice kurti, fitting good 🙂👍I love it......",4
R21670,138347,Too good...go for it,5
R20802,138347,Awesome product,5
R96275,138347,I loved it perfect fit I ordered L size thank you,5
R70397,138347,Just amazing ❤️ material quality is also very good..,5
R44690,138347,I like the product very much....go for it😍,4
R46215,138347,Beautiful 🌸,5
R20078,138347,Really very nice dress... The fabric is osm and very comfortable.. Loved it.. Don't think twice just buy it.. 😍,5
R48560,138347,Nice product,4
R19439,138347,Just awesome 👌,5
R55311,138347,Material is so good.....I loved it..🤩 thanks Flipkart..👌,5
R93924,138347,Best outfit i like it,5
R23081,138347,Really tooo good..u will purchase and feel good..thick reon..,5
R69237,138347,Very nice i love it😊❤❤❤,4
R84948,138347,Amazing fabric and beautiful dress 😻,5
R65051,138347,Nice,5
R22237,138347,Nice,4
R70715,138347,"Awesome dress🤩i really love the produt, don't think just go for it🥰",5
R91970,138347,Not bad,5
R34298,138347,The product is awsom 👌👌👌 thank you flipkart 🥰❤️,5
R92374,138347,"Absolutely worth of money💟,,,,too good quality of dress✌️ fastest delivery (3 days advance) ...osm can go for it💯",5
R56908,138347,Beautiful kurta i loved it nd hosm,5
R79811,138347,Amaging 🥰🥰Love it's,5
R54514,138347,Beautiful quality and soft cotton with comfortable must buy,5
R80558,138347,Nics cotton,5
R71871,138347,Nice 😘😍🥰,4
R91672,138347,Supper,5
R92989,138347,Very nice,4
R51964,138347,"I love this kurti ,,,, nice fitting , comfortable",5
R59474,138347,I love this dress 👗... thank you flipkart 🥰,5
R90784,138347,Good quality dress very comfortable perfect fit. Must buy little disapppinted bz after every wash color fade .,4
R76485,138347,Really osm,5
R59580,138347,Purfect fit super,5
R39023,138347,Superb product ☺️☺️,5
R61970,138347,So beautiful ❤️❤️,5
R33021,138347,This product fits so well and overall look is so good,5
R67146,138347,Beautiful,4
R72069,138347,Good looking dress😍😍,4
R19456,138347,Best quality product...must buy!!!,5
R79031,138347,Nice product..I like it,4
R96304,138347,Awesome 👌,4
R31521,138347,Too good 😊,5
R86704,138347,Look so beautiful ❤️,5
R33927,138347,Loved this...,5
R75010,138347,Very very nice dress n cloth quality is good..size is just comfortable..i like it very much..go for it👍,5
R71216,138347,It's pretty Nd too good.....,4
R64674,138347,Quility is too good nd fitting also.. loved this product,5
R95102,138347,Looks gracious,4
R98643,138347,"Product is as it is , which is shown in the image...Price worthy product ..",4
R31232,138347,Must buy...nice product..good quality,5
R60625,138347,Loved it 😍😊,5
R52075,138347,Fabric quality is best....Patern is also best...All over is Good 👍 Price is best...Thank you Flipkart,4
R45056,138347,Just loved this dress Thank you Flipkart for this awesome product,5
R20390,138347,Awesome 👗..loved it🤩 correct fit👍,4
R59330,138347,Too good tq so much Flipkart it's very nice best quality,5
R77066,138347,Thank uh!😇 flipkart,5
R77306,138347,"Perfect fitting, clothes are very nice and I am very satisfied to this product...😍❤️",5
R24950,908900,"Really nice kurti.Cloth is comfortable, looks fancy and fashionable.I am happy with the product.",5
R32427,908900,Lovely 😍️,5
R41503,908900,This Product is good ...i really like it...😍,4
R92000,908900,Awesome metrial,5
R81005,908900,Too good 🤩,5
R84917,908900,Beautiful 🤘,4
R56081,908900,Very nice 👌,4
R88720,908900,Beautiful ❤️ loving it,5
R51567,908900,It's fantastic stuff is also very good material I love it ❤ this size small,4
R24987,908900,Very very nice dress   love it❤️👌👌❤️,5
R46778,908900,Very beautiful ❤️,5
R36794,908900,Good products,5
R39347,908900,Amazing 😍😍,5
R81348,908900,Nice kurti,5
R62971,908900,Best kurti ever go for it amazing kurti look like classy I loved it very well❤️❤️,5
R38515,908900,Wonderfull,5
R12100,908900,Awsm product❤❤❤❤I'm so...Happy🤗🤗🤗🤗,5
R70857,908900,Good fitting and fabulous fabric,4
R64823,908900,"Nic dress,good fitting 🥰...",4
R16366,908900,Highly recommended,5
R50461,908900,Very good,5
R91120,908900,Nice kurti 👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼I just love it,5
R23866,908900,Nice dress 👌,4
R41010,908900,Nice comfortable dress,5
R67540,908900,Nice .  Fabric is very good Comfortable Go for it,5
R20916,908900,Very nice,4
R82469,908900,Really beautiful,5
R71901,908900,Most  amazing product,5
R35381,908900,Osm kurti,5
R71192,908900,Awesome looks 🥰🥰🥰NYC fabric quality  go for it 👍🤩🤩🤩🤩,5
R99808,908900,Very comfortable and very nice 😊,5
R27534,908900,It's good 👍,3
R53754,908900,I love this 😍,4
R47396,908900,So lovely,5
R74630,908900,Osm kurti...,5
R79937,908900,Very nice product quality superb 🥰🥰🥰🥰,5
R56158,908900,"Beautiful dress at this price,, go for it ...",4
R37035,908900,Very nice 😍😍😍,5
R87195,908900,Superb dress like it.,5
R82576,908900,Nice kurti,5
R41093,908900,Sprrr... I loved it.,5
R90504,908900,Good 💖,4
R71039,908900,Love this dress,5
R56895,908900,"Very nice kurti, fitting good 🙂👍I love it......",4
R54597,908900,Too good...go for it,5
R83109,908900,Awesome product,5
R21082,908900,I loved it perfect fit I ordered L size thank you,5
R54038,908900,Just amazing ❤️ material quality is also very good..,5
R93042,908900,I like the product very much....go for it😍,4
R75571,908900,Beautiful 🌸,5
R90102,908900,Really very nice dress... The fabric is osm and very comfortable.. Loved it.. Don't think twice just buy it.. 😍,5
R70331,908900,Nice product,4
R49408,908900,Just awesome 👌,5
R41381,908900,Material is so good.....I loved it..🤩 thanks Flipkart..👌,5
R37561,908900,Best outfit i like it,5
R34972,908900,Really tooo good..u will purchase and feel good..thick reon..,5
R11517,908900,Very nice i love it😊❤❤❤,4
R35791,908900,Amazing fabric and beautiful dress 😻,5
R60410,908900,Nice,5
R32271,908900,Nice,4
R77304,908900,"Awesome dress🤩i really love the produt, don't think just go for it🥰",5
R20922,908900,Not bad,5
R27881,908900,The product is awsom 👌👌👌 thank you flipkart 🥰❤️,5
R72839,908900,"Absolutely worth of money💟,,,,too good quality of dress✌️ fastest delivery (3 days advance) ...osm can go for it💯",5
R70318,908900,Beautiful kurta i loved it nd hosm,5
R64619,908900,Amaging 🥰🥰Love it's,5
R12535,908900,Beautiful quality and soft cotton with comfortable must buy,5
R24688,908900,Nics cotton,5
R89781,908900,Nice 😘😍🥰,4
R72351,908900,Supper,5
R99263,908900,Very nice,4
R49536,908900,"I love this kurti ,,,, nice fitting , comfortable",5
R27900,908900,I love this dress 👗... thank you flipkart 🥰,5
R62847,908900,Good quality dress very comfortable perfect fit. Must buy little disapppinted bz after every wash color fade .,4
R70800,908900,Really osm,5
R14263,908900,Purfect fit super,5
R75676,908900,Superb product ☺️☺️,5
R17048,908900,So beautiful ❤️❤️,5
R72804,908900,This product fits so well and overall look is so good,5
R71504,908900,Beautiful,4
R72169,908900,Good looking dress😍😍,4
R40863,908900,Best quality product...must buy!!!,5
R83734,908900,Nice product..I like it,4
R61040,908900,Awesome 👌,4
R98408,908900,Too good 😊,5
R27227,908900,Look so beautiful ❤️,5
R70310,908900,Loved this...,5
R10119,908900,Very very nice dress n cloth quality is good..size is just comfortable..i like it very much..go for it👍,5
R10272,908900,It's pretty Nd too good.....,4
R87252,908900,Quility is too good nd fitting also.. loved this product,5
R49171,908900,Looks gracious,4
R54102,908900,"Product is as it is , which is shown in the image...Price worthy product ..",4
R15789,908900,Must buy...nice product..good quality,5
R77046,908900,Loved it 😍😊,5
R87256,908900,Fabric quality is best....Patern is also best...All over is Good 👍 Price is best...Thank you Flipkart,4
R62719,908900,Just loved this dress Thank you Flipkart for this awesome product,5
R92178,908900,Awesome 👗..loved it🤩 correct fit👍,4
R64619,908900,Too good tq so much Flipkart it's very nice best quality,5
R62011,908900,Thank uh!😇 flipkart,5
R90108,908900,"Perfect fitting, clothes are very nice and I am very satisfied to this product...😍❤️",5
R47910,796251,Good one,4
R43473,796251,Satisfied 👍,3
R27903,796251,Nice dress  😎,4
R47546,796251,This cloth was fine...it was of good quality but its printing was smelling strange.,5
R71196,796251,Dress was awesome.,4
R16821,796251,My first black beautiful dress🥰,5
R89806,796251,Worth the money 😊,4
R36580,796251,Thanks flipkart........ Nice clothes,5
R72574,796251,Superb ...yrrr.....thank you so much flipcart.....I jus love it😘,5
R73138,796251,Really it's very nice.. I'm so happy ☺️.. Thank you so much flipcart,5
R37764,796251,Good product,3
R42828,796251,Recommended,5
R11136,796251,Very good product ..as shown in image..clothes quality is very good,4
R39034,796251,Quality 9/10Fit 10/10Cloth 8/10All over a good product,4
R74124,796251,Nice dress I am so happy 😊 thanks flipkart,5
R66492,796251,Such a nice dress.... my height is small that's why its length is little bit long for me... but overall its so nice dress... colour is also beautiful like picture..I'm so happy to receive this dress...,5
R26451,796251,Very nice clothe material is so good love it,5
R79932,796251,Most beautiful 😍😍😍😍😍 kurti very beautiful colour am happy thank you Flipkart,5
R62862,796251,"I ordered two ,one for me and other one for my sister and its look pretty.. But design print smell like normal colour paint, I don't know what will happen after wash..",5
R65137,796251,Quality is as expected.,4
R52056,796251,Jst amazing.. Nyc kurti..,5
R45015,796251,"Amazing product ,quality is osm and colour is also same, I just really love this product",5
R77825,796251,Such a beautiful product😍😍I love it❤but colour was dissmiss😩😩😩,4
R57300,796251,Nice product 😊❤️👌,5
R63802,796251,Nice Product,5
R36112,796251,Nice product & good quality 💯💯💯,5
R38487,796251,Nice dress 🥰❤️,5
R12666,796251,Nice,5
R24149,796251,Very nice 👍🙂,5
R45762,796251,This outfit is awesome i really loved it . It's fitting and clothes quality is also good.  Must buy it 👍,5
R36017,796251,Wow,5
R16445,796251,Leave color after washing,5
R72964,796251,Wowwww what a beautiful and elegant dress black is my favourite colour and the design is amazing 😍..must buy quality is good according to the price thankyou Flipkart ❤️,4
R26486,796251,I'm in love with the dress. Dress fits well According to your size. Print is on the dress may vanish after first wash.,5
R25832,796251,Super...,5
R65979,796251,Very beautiful dress 👍😍,4
R28546,796251,Good quality and nice dress 😍😍,4
R80494,796251,I was booked this product for my sister..In addition she love it...Thanks Flipkart ❤️❤️,5
R43162,796251,Nice product 🤗🤗🤗,5
R47041,796251,I mean it's good Go for it girls🎉,5
R12252,796251,Quality and size akdom perfect . 👌👌👌👌,5
R12765,796251,Supper kurti perfect fitting thank you shopsy must buy it everyone,5
R55845,796251,"I ordered M size but M is like L, rest everything is perfect, stitching, Cloth quality also good.Go for it without thinking.",4
R56062,796251,just love it,5
R54210,796251,Very nice cloth 🥰🥰,5
R34933,796251,Very nice dress ...I m so happy,4
R56238,796251,Osm,5
R51793,796251,Nice dress 👗 thanks fk,5
R20176,796251,"Nice product , awesome quality .🥰🥰👍👍",5
R14395,796251,Looking good nd cotton clothe.,4
R54508,796251,"Quality is very good, value for money",4
R88322,796251,Best dress i ever bought but go for one size bigger,5
R11656,796251,It is nice at this price.... I loved it❤❤,5
R20674,796251,This is so beautiful frock and this printing is amazing . I recommend to bay this long frock because this is so amazing product ❤️,5
R59406,796251,Nice dress at this price,5
R47296,796251,I like it very much It fits perfectly i highly recomend this😻💕💕,5
R14285,796251,Super top  nice design and i love it,5
R10241,796251,Very nice product,5
R83161,796251,Looks awesome..but the fabric clr slightly comes off after wash but overall nice product.,4
R11862,796251,Good clothes,5
R44950,796251,Best Quality 👍🤞🙂👆,5
R66080,796251,Excellent 😊 i just loved it ❤️,5
R78098,796251,Super quality 👌 it's same as shown in pic ❣,5
R45422,796251,Nice 😍,4
R29678,796251,Nice,5
R17839,796251,Very nice product 😊,5
R51797,796251,Really nice ✨🤗,5
R50125,796251,As my expectations 😇😇,5
R11823,796251,its eye catchy and a good fit. fabric is adequate as well. Recommended 👌,3
R49542,796251,Nice,4
R66212,796251,Just Wow 😍,4
R98299,796251,Nice 😊👍,5
R13822,796251,Nice product.... Worth for money,4
R18962,796251,Good product 👍,5
R49025,796251,Products very nice and delivery Fast and Cost Normal,5
R28141,796251,Very very bad quality product,5
R33873,796251,Nice product😘Tnx,5
R15318,796251,Nice one 😍❣️,5
R76663,796251,Very comfortable,5
R91944,796251,Very nice ..,5
R87031,796251,Must buy So good 😊🤩Buy without worrying about the qualityIt's of amazing quality 😊,5
R25865,796251,Ok,5
R70642,796251,Nyc,5
R75530,796251,Beautiful dress,5
R58607,796251,Beautiful gown,4
R42427,796251,Good one....,5
R32544,796251,Beautiful dress I loved it 🥰🥰 quality also super 💯,5
R81194,796251,Very nice 👍😀,5
R41109,796251,I like it ...it very attractive and nice also fabric is 2 good.. thank you Flipkart and purushottam wala,5
R32906,796251,Metrial cloth is very soft and excellent product in this range go for it,5
R56489,796251,Best product,5
R86491,796251,Good,5
R26899,796251,Quality off the product is good but design was disappointed,3
R25147,796251,I ordered this dress for my mother and see loved it 😍 must buy,5
R57461,796251,As expected it is a nice kurti🥰🥰I was ordered this product for ny bff and she likes it soo muchhh so Thank u Flipkart🥰🥰🥰,5
R17577,796251,Nice dress👌,4
R36404,796251,It was good go for it✌️,3
R96283,844750,"Really nice kurti.Cloth is comfortable, looks fancy and fashionable.I am happy with the product.",5
R53674,844750,Lovely 😍️,5
R94917,844750,This Product is good ...i really like it...😍,4
R55036,844750,Awesome metrial,5
R32717,844750,Too good 🤩,5
R59180,844750,Beautiful 🤘,4
R46250,844750,Very nice 👌,4
R36506,844750,Beautiful ❤️ loving it,5
R62946,844750,It's fantastic stuff is also very good material I love it ❤ this size small,4
R15404,844750,Very very nice dress   love it❤️👌👌❤️,5
R72162,844750,Very beautiful ❤️,5
R37970,844750,Good products,5
R85495,844750,Amazing 😍😍,5
R38280,844750,Nice kurti,5
R19117,844750,Best kurti ever go for it amazing kurti look like classy I loved it very well❤️❤️,5
R52186,844750,Wonderfull,5
R94122,844750,Awsm product❤❤❤❤I'm so...Happy🤗🤗🤗🤗,5
R29303,844750,Good fitting and fabulous fabric,4
R10271,844750,"Nic dress,good fitting 🥰...",4
R86003,844750,Highly recommended,5
R90574,844750,Very good,5
R59994,844750,Nice kurti 👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼I just love it,5
R80910,844750,Nice dress 👌,4
R92194,844750,Nice comfortable dress,5
R23661,844750,Nice .  Fabric is very good Comfortable Go for it,5
R99663,844750,Very nice,4
R89709,844750,Really beautiful,5
R16169,844750,Most  amazing product,5
R97340,844750,Osm kurti,5
R23216,844750,Awesome looks 🥰🥰🥰NYC fabric quality  go for it 👍🤩🤩🤩🤩,5
R87778,844750,Very comfortable and very nice 😊,5
R32895,844750,It's good 👍,3
R13215,844750,I love this 😍,4
R76735,844750,So lovely,5
R55419,844750,Osm kurti...,5
R72215,844750,Very nice product quality superb 🥰🥰🥰🥰,5
R99449,844750,"Beautiful dress at this price,, go for it ...",4
R80192,844750,Very nice 😍😍😍,5
R54897,844750,Superb dress like it.,5
R98678,844750,Nice kurti,5
R61419,844750,Sprrr... I loved it.,5
R16264,844750,Good 💖,4
R24187,844750,Love this dress,5
R79072,844750,"Very nice kurti, fitting good 🙂👍I love it......",4
R88231,844750,Too good...go for it,5
R67821,844750,Awesome product,5
R63244,844750,I loved it perfect fit I ordered L size thank you,5
R92130,844750,Just amazing ❤️ material quality is also very good..,5
R98527,844750,I like the product very much....go for it😍,4
R15756,844750,Beautiful 🌸,5
R18210,844750,Really very nice dress... The fabric is osm and very comfortable.. Loved it.. Don't think twice just buy it.. 😍,5
R97814,844750,Nice product,4
R64079,844750,Just awesome 👌,5
R89188,844750,Material is so good.....I loved it..🤩 thanks Flipkart..👌,5
R75902,844750,Best outfit i like it,5
R44641,844750,Really tooo good..u will purchase and feel good..thick reon..,5
R38665,844750,Very nice i love it😊❤❤❤,4
R42442,844750,Amazing fabric and beautiful dress 😻,5
R42498,844750,Nice,5
R57284,844750,Nice,4
R73402,844750,"Awesome dress🤩i really love the produt, don't think just go for it🥰",5
R16169,844750,Not bad,5
R51592,844750,The product is awsom 👌👌👌 thank you flipkart 🥰❤️,5
R23561,844750,"Absolutely worth of money💟,,,,too good quality of dress✌️ fastest delivery (3 days advance) ...osm can go for it💯",5
R62385,844750,Beautiful kurta i loved it nd hosm,5
R36653,844750,Amaging 🥰🥰Love it's,5
R12316,844750,Beautiful quality and soft cotton with comfortable must buy,5
R63152,844750,Nics cotton,5
R78937,844750,Nice 😘😍🥰,4
R61978,844750,Supper,5
R73461,844750,Very nice,4
R64557,844750,"I love this kurti ,,,, nice fitting , comfortable",5
R60901,844750,I love this dress 👗... thank you flipkart 🥰,5
R86141,844750,Good quality dress very comfortable perfect fit. Must buy little disapppinted bz after every wash color fade .,4
R82451,844750,Really osm,5
R94319,844750,Purfect fit super,5
R80854,844750,Superb product ☺️☺️,5
R48046,844750,So beautiful ❤️❤️,5
R41111,844750,This product fits so well and overall look is so good,5
R10989,844750,Beautiful,4
R94313,844750,Good looking dress😍😍,4
R65098,844750,Best quality product...must buy!!!,5
R95080,844750,Nice product..I like it,4
R92151,844750,Awesome 👌,4
R63411,844750,Too good 😊,5
R89447,844750,Look so beautiful ❤️,5
R88757,844750,Loved this...,5
R76432,844750,Very very nice dress n cloth quality is good..size is just comfortable..i like it very much..go for it👍,5
R82667,844750,It's pretty Nd too good.....,4
R25732,844750,Quility is too good nd fitting also.. loved this product,5
R33452,844750,Looks gracious,4
R39787,844750,"Product is as it is , which is shown in the image...Price worthy product ..",4
R92017,844750,Must buy...nice product..good quality,5
R60209,844750,Loved it 😍😊,5
R23798,844750,Fabric quality is best....Patern is also best...All over is Good 👍 Price is best...Thank you Flipkart,4
R44181,844750,Just loved this dress Thank you Flipkart for this awesome product,5
R86160,844750,Awesome 👗..loved it🤩 correct fit👍,4
R73407,844750,Too good tq so much Flipkart it's very nice best quality,5
R75862,844750,Thank uh!😇 flipkart,5
R11678,844750,"Perfect fitting, clothes are very nice and I am very satisfied to this product...😍❤️",5
R30372,530366,What to say ..😍 just go for it,5
R70528,530366,Go for it ..Very pretty dress More thn expectations..i wear my maternity shoot so so so pretty flowy i love it,5
R46355,530366,Nice dress,5
R66503,530366,It's very nice dress,5
R45730,530366,Very nice dress,5
R48030,530366,I ordered S size (crepe fabric)The dress fits me perfectly. It’s light weight also comfortable to wear 🌼,5
R79481,530366,Must buy,4
R16932,530366,Just loved it ❤️,5
R26921,530366,"Bestttttt dress ever, a good clothe and great fit 😊❤️❤️",5
R52280,530366,"It's a very pretty dress, perfect for beach vacay or any kind of photoshoot. It's same as the displayed image. Go for it.",5
R77750,530366,"Nice drs, good cloth qality, suprr.",5
R44075,530366,I'm so happy 😊 thank u Flipkart 😊😊😊,5
R80207,530366,Gud quality prdct...Go for it.... 💞,5
R41520,530366,nice product,4
R28838,530366,Must bye product ❤️❤️❤️,5
R49244,530366,Good 👍🏻 and very nice dress 😌,5
R96089,530366,Awesome 👌,5
R29941,530366,Nice,4
R92888,530366,It's just amazing ❤️❤️ More beautiful than the picture,5
R32291,530366,Nice dress just awesome.  Must buy good size fit and flare,5
R61873,530366,Nice 👍dress,4
R23819,530366,I love this dress really amaizing in such a price it's really amaizing everyone was in shock when i told them the price and they looked upon my dress which was looking too good,5
R97166,530366,The product is good,5
R98814,530366,Love it,5
R78556,530366,Beautiful dress,5
R53039,530366,Very nice product.,5
R41373,530366,Very nice,5
R62431,530366,Totally worth it 😍,5
R79908,530366,Thanks Flipkart 🙈☺️,5
R78968,530366,🦋 loved it 😁,5
R32205,530366,Beautiful dress. I loved it,5
R93620,530366,Thanku flipcart 🥰🥰,5
R21592,530366,Amazingly beautiful ❤❤,5
R77894,530366,Awesome 💯 dress .. I m so happy 😁😊,5
R99133,530366,Loved it,4
R92372,530366,Its preety dress 🌸🙈❤️,4
R31419,530366,Beautiful dress I liked it very much,5
R38556,530366,So beautiful dress 😍... thank you Flipkart..Amazing superb 🤩,5
R24803,530366,It's more than perfectReceived as same as shown in the imageAnd it's a perfect fit for me personallyLoved the dress😍😍😍😍❤️,5
R68397,530366,Very nice must buy,5
R47002,530366,So nice,5
R21833,530366,The Dress Is Amazing. And The Fabric Is Nice Too..😍😍,5
R31848,530366,I m in love with this dress,5
R86162,530366,Awsome,4
R70935,530366,I loved it ❤❤❤,5
R35045,530366,Lovely dress 👗 😍. Overall  perfect.,5
R27566,530366,Very good product.,5
R70953,530366,Super fantastic awesome,5
R86760,530366,"Very comfortable dress soft material perfect for hot weather,nice dress same as in picture,cut was very high but I join upto knees level.",5
R20723,530366,beautiful dress stuff and color also fine and fitting is too good dress is so good in this price I m so happy thanku flipcard,5
R39541,530366,Awesome product just love it ❤️❤️❤️so much 🙂🙂can't express my feelings for the product as shown in pic good quality n awesome color 😍😍❤️❤️❤️.If u are looking for a feedback to purchase this order or no girls just get it. 😍😍,5
R69352,530366,Nice....,5
R24166,530366,Loved it....,4
R69159,530366,The dress awesome my daughter loved it. Don't think go for it,5
R97881,530366,Overall good,5
R82282,530366,Love this❤❤❤❤,5
R88343,530366,Super ♥️,5
R29945,530366,Amazing dress,5
R29890,530366,Thank you Flipkart awesome dress 😆😆❤️❤️,5
R56465,530366,I bought xl and i feel wonderful just buy it,5
R16051,530366,Very beautiful dress,4
R81557,530366,Awsome dress n material,5
R37740,530366,Very Beautiful 🤩🤩. I styled it differently and it's make it more beautiful.,5
R27453,530366,It looks pretty 😍,4
R44600,530366,Good,4
R68253,530366,Very nice it's very amazing dress,5
R38694,530366,Not too good and not bad ... Effective price perched for this dress!,5
R19772,530366,Nice dress 💗,5
R88311,530366,Beautiful dress 😍,5
R99885,530366,perfect 🤓❤️,5
R69728,530366,It's amazing 😍😍,5
R14444,530366,Loved the dress❤️ ... elegant and beautiful.,5
R29899,530366,"awesome, must buy",5
R81249,530366,Very smooth n classy..go for actual size of yours.. I'm wearing small size which I got little stitched,5
R73570,530366,Satisfied,3
R31497,530366,Loving it 💖💓💞💘💝,5
R11925,530366,Its a fabulous ....very good quality of product,5
R99036,530366,The neckline& fit around the chest is kinda odd and the fabric in the tummy area gives me a bulge he he I don’t want people congratulating me for nothing 😅 So returned it even though the print and colour is fabulous!,4
R30433,530366,Nice product.,5
R93252,530366,Lovely dress thanks to flipkart,5
R10208,530366,Thank you Flipkart this dresses awesome 😊,5
R15419,530366,Super dress with good fitting,4
R80506,530366,Wow very nice dress 😍😘,5
R27602,530366,The dress was totally beautiful...I loved the flare and material so much 😊,5
R29570,530366,Very very good quality thanks Flipkart,5
R61997,530366,Superb,4
R41760,530366,Nice,5
R22920,530366,"Nice dress and fabric so good,I m happy thank u Flipkart",5
R75126,530366,Very pretty dress,5
R42720,530366,Nice product,5
R69658,530366,Very nice product,5
R60544,530366,Product is good,5
R85387,530366,Nice dress,5
R93565,530366,Very nice...I am so happy thank you Flipkart,5
R65947,530366,Very nice product 👍👍👍👍👍👍 I'm very happy. Thanks 🙏,5
R90755,530366,Nice dress quality also good... ....,5
R70645,530366,Fabric Quality is good but the cuts are improper.,4
R99446,530366,Such a good product,5
R57519,641455,Amazing...Very comfortable,5
R71959,641455,"This dress looks pretty, satisfied with this product.",5
R51274,641455,Perfect 👍😊,5
R62800,641455,So comfortable dress in  pregnancy time....,4
R24853,641455,Very decent look❤️,5
R78885,641455,Nice one,4
R59994,641455,Very beautiful,5
R43474,641455,I loved it a lott...nyc cloth..superr👍👍❤,5
R43261,641455,Amazing  😍😍♥️♥️,5
R14515,641455,lovley😍😍,5
R53605,641455,Its fabulous i like it ❤️😘😍😍😍🥰 thnk u flipkart 😍,5
R12363,641455,Thank you flipkart for giving me a beautifull dress with best quality,5
R83273,641455,I love this dress ..very comfortable  ...thanks flipkart,5
R72113,641455,Loved it,5
R37873,641455,loved it,5
R10106,641455,very hpy,5
R51836,641455,I love it  😍,5
R94181,641455,Perfect 👌,5
R21310,641455,Supebb,5
R67860,641455,Loved it❤️,5
R48326,641455,I love it...🥰😍,5
R97636,641455,Nice dress😍,5
R50571,641455,I really loved this dress. It looks pretty on me and the quality of clothes is really really good. Worth to buy product. Thank you 😊,5
R73941,641455,osm.... 😍😍,4
R60638,641455,Dress was awesome but belt condition was not good when i was unboxing the belt come out with parts....so i gave 4/5 all over good if we ignore belt condition so go for it,4
R91006,641455,nice product,5
R31641,641455,such a beautiful dress 🤩😍😍😍 thank you Flipkart,5
R99906,641455,Material is soft and looks nice,5
R88446,641455,It's nice,5
R20510,641455,Worth buying... just go for it....❤,5
R34413,641455,Great dress. I love it.,5
R59356,641455,This product is looking awesome...❤ Must buy 🤞,5
R35072,641455,The dress is very beautiful & the quality is too good.,5
R71537,641455,"i'm happy with this product......no second thought, just go ft it....🥰🥰🥰🥰",5
R68472,641455,Nyc products,4
R84908,641455,Outstanding 😍😍,5
R91894,641455,Awesome dress,5
R17211,641455,"U should buy this dress,, amazing nd beautiful dress",5
R87346,641455,Very nice 👌,5
R47293,641455,Such a beautiful dress it is..highly recommended,5
R78376,641455,Nice dress 😍,5
R32426,641455,Nice and comfortable dress,5
R99958,641455,Very nice dress..Gives you a decent look.. very lightweight..Best for daily college or office going.. Though  material isn't much summer-friendly...But I really like the dress cz it really looks pretty after putting on...girls you should give it a try,4
R45138,641455,"Bought Size L and my height is 5'4"". This is a beautiful dress 💖.",5
R40150,641455,Really really good according to prize ❤️,5
R66571,641455,Nice,5
R65190,641455,Nice,5
R76797,641455,its awesome and worth it. go for it,5
R22468,641455,Nice dress,5
R43950,641455,Its very comfortable to wear I love to wear this dress,5
R29932,641455,Awesome dress,5
R61035,641455,nice dress,5
R43400,641455,nice dress,5
R46378,641455,Awesome 🤩,4
R67286,641455,Good quality !!,5
R23572,641455,Nice..👍👍👍🥰😍,5
R41511,641455,Super 💫,5
R91077,641455,its nice,4
R72036,641455,Loved the fitting and looks must buy,5
R27713,641455,Must bye its gd,4
R90314,641455,Very satisfied 😊,5
R16316,641455,Very very beautiful. frabic is good.. go for it in very reasonable price,5
R77048,641455,Beautiful,5
R16608,641455,Really it's amazing.. perfect for holidays,4
R96834,641455,I loved it,5
R12949,641455,Very nice product....,5
